frequency	alpha_c	alpha_d	Er_right	Er_wrong
2.965E+01	1.595280807	1.658610122	1.882047315	1.872794201
2.967E+01	1.595872658	1.659841043	1.882075757	1.872794201
2.969E+01	1.59646429	1.661071964	1.882092138	1.872794201
2.971E+01	1.597055703	1.662302885	1.882093301	1.872794201
2.974E+01	1.597646896	1.663533806	1.882082351	1.872794201
2.976E+01	1.598237871	1.664764727	1.882068749	1.872794201
2.978E+01	1.598828628	1.665995648	1.882055168	1.872794201
2.980E+01	1.599419166	1.667226569	1.882059771	1.872794201
2.982E+01	1.600009486	1.66845749	1.882096548	1.872794201
2.985E+01	1.600599589	1.669688411	1.882123144	1.872794201
2.987E+01	1.601189474	1.670919332	1.882095198	1.872794201
2.989E+01	1.601779142	1.672150253	1.882111881	1.872794201
2.991E+01	1.602368593	1.673381174	1.88212455	1.872794201
2.993E+01	1.602957827	1.674612095	1.88210252	1.872794201
2.996E+01	1.603546844	1.675843016	1.882121907	1.872794201
2.998E+01	1.604135646	1.677073937	1.882152634	1.872794201
3.000E+01	1.604724231	1.678304858	1.882213374	1.872794201
3.002E+01	1.605312601	1.679535779	1.882181995	1.872794201
3.004E+01	1.605900755	1.680766701	1.882206975	1.872794201
3.007E+01	1.606488693	1.681997622	1.882192999	1.872794201
3.009E+01	1.607076417	1.683228543	1.882232131	1.872794201
3.011E+01	1.607663925	1.684459464	1.882225253	1.872794201
3.013E+01	1.60825122	1.685690385	1.882214898	1.872794201
3.015E+01	1.608838299	1.686921306	1.882248546	1.872794201
3.018E+01	1.609425165	1.688152227	1.882239504	1.872794201
3.020E+01	1.610011816	1.689383148	1.882227773	1.872794201
3.022E+01	1.610598254	1.690614069	1.882217013	1.872794201
3.024E+01	1.611184479	1.69184499	1.882220942	1.872794201
3.026E+01	1.61177049	1.693075911	1.88224693	1.872794201
3.029E+01	1.612356288	1.694306832	1.882223743	1.872794201
3.031E+01	1.612941873	1.695537753	1.882225168	1.872794201
3.033E+01	1.613527246	1.696768674	1.882235758	1.872794201
3.035E+01	1.614112407	1.697999595	1.882245227	1.872794201
3.037E+01	1.614697356	1.699230517	1.882253043	1.872794201
3.040E+01	1.615282092	1.700461438	1.882256327	1.872794201
3.042E+01	1.615866618	1.701692359	1.882256031	1.872794201
3.044E+01	1.616450931	1.70292328	1.882285528	1.872794201
3.046E+01	1.617035034	1.704154201	1.882305615	1.872794201
3.048E+01	1.617618926	1.705385122	1.882321603	1.872794201
3.051E+01	1.618202607	1.706616043	1.882326915	1.872794201
3.053E+01	1.618786078	1.707846964	1.882342136	1.872794201
3.055E+01	1.619369338	1.709077885	1.882349945	1.872794201
3.057E+01	1.619952388	1.710308806	1.882336927	1.872794201
3.059E+01	1.620535229	1.711539727	1.882326152	1.872794201
3.062E+01	1.62111786	1.712770648	1.882378598	1.872794201
3.064E+01	1.621700282	1.71400157	1.882351356	1.872794201
3.066E+01	1.622282494	1.715232491	1.882396586	1.872794201
3.068E+01	1.622864498	1.716463412	1.882353353	1.872794201
3.070E+01	1.623446293	1.717694333	1.882401137	1.872794201
3.073E+01	1.62402788	1.718925254	1.882448852	1.872794201
3.075E+01	1.624609259	1.720156175	1.882441774	1.872794201
3.077E+01	1.625190429	1.721387096	1.882460425	1.872794201
3.079E+01	1.625771392	1.722618017	1.882504648	1.872794201
